FiscalYear,School Entity ID,SchoolName,subject_norm,Number Tested,Percent Passing
2024,90737,Student Choice High School,ELA,43,*
2024,90737,Student Choice High School,Math,45,*
2024,1002106,Student Choice High School - Maricopa,ELA,*,*
2024,1002106,Student Choice High School - Maricopa,Math,*,*
2024,1002107,Student Choice High School - Yuma,ELA,*,*
2024,1002107,Student Choice High School - Yuma,Math,*,*
2024,5504,Genesis Academy,ELA,*,*
2024,5504,Genesis Academy,Math,*,*
2024,5019,Gila Bend High School,ELA,38,*
2024,5019,Gila Bend High School,Math,48,*
2024,5039,Gilbert High School,ELA,558,44
2024,5039,Gilbert High School,Math,573,38
2024,5040,Highland High School,ELA,*,57
2024,5040,Highland High School,Math,*,53
2024,6007,Mesquite High School,ELA,322,43
2024,6007,Mesquite High School,Math,329,31
2024,79823,Desert Ridge High,ELA,*,54
2024,79823,Desert Ridge High,Math,*,34
2024,89606,Gilbert Classical Academy 7-12,ELA,87,*
2024,89606,Gilbert Classical Academy 7-12,Math,88,98
2024,90124,Campo Verde High School,ELA,*,61
2024,90124,Campo Verde High School,Math,*,57
2024,91209,GPS Global Academy,ELA,142,55
2024,91209,GPS Global Academy,Math,146,38
2024,89830,Great Hearts Academies - Glendale Prep,ELA,69,95
2024,89830,Great Hearts Academies - Glendale Prep,Math,69,78
2024,5426,Glendale High School,ELA,382,23
2024,5426,Glendale High School,Math,385,19
2024,5427,Sunnyslope High School,ELA,520,55
2024,5427,Sunnyslope High School,Math,524,47
2024,5428,Washington High School,ELA,368,36
2024,5428,Washington High School,Math,372,29
2024,5429,Cortez High School,ELA,232,29
2024,5429,Cortez High School,Math,233,23
2024,5430,Moon Valley High School,ELA,345,36
2024,5430,Moon Valley High School,Math,345,30
2024,5431,Apollo High School,ELA,488,37
2024,5431,Apollo High School,Math,491,28
2024,5432,Thunderbird High School,ELA,381,54
2024,5432,Thunderbird High School,Math,381,43
2024,5433,Greenway High School,ELA,278,48
2024,5433,Greenway High School,Math,279,37
2024,5434,Independence High School,ELA,434,35
2024,5434,Independence High School,Math,436,29
2024,5435,Glendale Union High School District Online Learning Academy,ELA,112,*
2024,5435,Glendale Union High School District Online Learning Academy,Math,116,*
2024,794564,Glendale Union Online,ELA,98,17
2024,794564,Glendale Union Online,Math,99,*
2024,92522,Heritage Academy Gateway,ELA,126,80
2024,92522,Heritage Academy Gateway,Math,126,63
2024,92521,Heritage Academy Laveen,ELA,107,49
2024,92521,Heritage Academy Laveen,Math,107,42
2024,1002105,Heritage Academy Pointe,ELA,20,*
2024,1002105,Heritage Academy Pointe,Math,21,*
2024,5509,Heritage Academy,ELA,116,87
2024,5509,Heritage Academy,Math,117,66
2024,703390,Highland Prep,ELA,117,46
2024,703390,Highland Prep,Math,117,54
2024,79374,Higley High School,ELA,527,61
2024,79374,Higley High School,Math,535,58
2024,89581,Williams Field High School,ELA,483,60
2024,89581,Williams Field High School,Math,489,46
2024,1001176,Higley Virtual Academy,ELA,56,43
2024,1001176,Higley Virtual Academy,Math,56,38
2024,78809,Horizon Honors Secondary School,ELA,98,69
2024,78809,Horizon Honors Secondary School,Math,98,64
2024,79042,International Commerce High School - Tempe,ELA,103,*
2024,79042,International Commerce High School - Tempe,Math,109,*
2024,81181,Humanities and Sciences Academy Arizona,ELA,*,*
2024,81181,Humanities and Sciences Academy Arizona,Math,*,*
2024,1001879,International Commerce High School MCG,ELA,*,*
2024,1001879,International Commerce High School MCG,Math,*,*
2024,90035,Imagine Prep Coolidge,ELA,56,*
2024,90035,Imagine Prep Coolidge,Math,57,*
2024,89789,Imagine Prep Superstition,ELA,61,44
2024,89789,Imagine Prep Superstition,Math,62,21
2024,89791,Imagine Prep Surprise,ELA,63,31
2024,89791,Imagine Prep Surprise,Math,63,27
2024,10746,Intelli-School - Paradise Valley,ELA,14,*
2024,10746,Intelli-School - Paradise Valley,Math,14,*
2024,1001763,IntelliSchool Online,ELA,*,*
2024,1001763,IntelliSchool Online,Math,*,*
2024,88232,International Commerce High School - Phoenix,ELA,47,*
2024,88232,International Commerce High School - Phoenix,Math,49,*
2024,79113,James Madison Preparatory School,ELA,17,76
2024,79113,James Madison Preparatory School,Math,17,*
2024,79476,Crown Point High School,ELA,12,*
2024,79476,Crown Point High School,Math,12,*
2024,78899,Kaizen Education Foundation dba El Dorado High School,ELA,57,*
2024,78899,Kaizen Education Foundation dba El Dorado High School,Math,59,*
2024,92246,Glenview College Preparatory High School,ELA,111,56
2024,92246,Glenview College Preparatory High School,Math,111,34
2024,10748,Kaizen Education Foundation dba Maya High School,ELA,83,*
2024,10748,Kaizen Education Foundation dba Maya High School,Math,95,*
2024,91158,Mission Heights Preparatory High School,ELA,108,54
2024,91158,Mission Heights Preparatory High School,Math,110,36
2024,1001670,Leona Connected High School,ELA,74,*
2024,1001670,Leona Connected High School,Math,79,*
2024,10749,Kaizen Education Foundation dba Summit High School,ELA,48,*
2024,10749,Kaizen Education Foundation dba Summit High School,Math,51,*
2024,6349,Kaizen Education Foundation dba Quest High School,ELA,15,*
2024,6349,Kaizen Education Foundation dba Quest High School,Math,15,*
2024,79111,Valley Preparatory Academy,ELA,*,*
2024,79111,Valley Preparatory Academy,Math,*,*
2024,87416,Leading Edge Academy Gilbert Early College,ELA,49,32
2024,87416,Leading Edge Academy Gilbert Early College,Math,51,26
2024,91597,Leading Edge Academy Online,ELA,20,*
2024,91597,Leading Edge Academy Online,Math,20,*
2024,87350,East Valley High School,ELA,48,*
2024,87350,East Valley High School,Math,48,*
2024,92732,Great Hearts Academies - Lincoln Prep,ELA,44,75
2024,92732,Great Hearts Academies - Lincoln Prep,Math,45,75
2024,81175,Phoenix College Preparatory Academy,ELA,59,41
2024,81175,Phoenix College Preparatory Academy,Math,59,36
2024,92605,Madison Highland Prep,ELA,112,44
2024,92605,Madison Highland Prep,Math,112,50
2024,5480,Gateway Early College High School,ELA,71,38
2024,5480,Gateway Early College High School,Math,71,21
2024,969999,Hope College and Career Readiness Academy,ELA,32,*
2024,969999,Hope College and Career Readiness Academy,Math,35,*
2024,91781,Great Hearts Academies - Maryvale Prep,ELA,35,*
2024,91781,Great Hearts Academies - Maryvale Prep,Math,35,*
2024,4980,Mesa High School,ELA,727,24
2024,4980,Mesa High School,Math,760,21
2024,4981,Westwood High School,ELA,637,26
2024,4981,Westwood High School,Math,678,19
2024,4982,Mountain View High School,ELA,676,50
2024,4982,Mountain View High School,Math,700,39
2024,4983,Dobson High School,ELA,507,26
2024,4983,Dobson High School,Math,539,18
2024,4984,Red Mountain High School,ELA,737,50
2024,4984,Red Mountain High School,Math,784,42
2024,78917,Skyline High School,ELA,435,24
2024,78917,Skyline High School,Math,461,20
2024,78930,Mesa Distance Learning Program,ELA,72,53
2024,78930,Mesa Distance Learning Program,Math,72,35
2024,78932,East Valley Academy,ELA,23,*
2024,78932,East Valley Academy,Math,31,*
2024,10847,Metropolitan Arts Institute,ELA,51,59
2024,10847,Metropolitan Arts Institute,Math,51,*
2024,1001155,Mountainside High School,ELA,77,29
2024,1001155,Mountainside High School,Math,80,21
2024,5482,New School for the Arts,ELA,44,45
2024,5482,New School for the Arts,Math,45,36
2024,91422,Great Hearts Academies - North Phoenix Prep,ELA,66,67
2024,91422,Great Hearts Academies - North Phoenix Prep,Math,66,73
2024,79702,Arizona Preparatory Academy,ELA,51,*
2024,79702,Arizona Preparatory Academy,Math,55,*
2024,5493,Ombudsman - Charter East,ELA,29,*
2024,5493,Ombudsman - Charter East,Math,29,*
2024,10737,Ombudsman - Charter West,ELA,30,*
2024,10737,Ombudsman - Charter West,Math,30,*
2024,78814,Ombudsman - Charter Metro,ELA,40,*
2024,78814,Ombudsman - Charter Metro,Math,45,*
2024,79174,Ombudsman - Charter Northeast,ELA,16,*
2024,79174,Ombudsman - Charter Northeast,Math,18,*
2024,80026,Ombudsman - Charter Northwest,ELA,30,*
2024,80026,Ombudsman - Charter Northwest,Math,34,*
2024,89440,Ombudsman - Charter East II,ELA,22,*
2024,89440,Ombudsman - Charter East II,Math,22,*
2024,89827,Ombudsman - Charter Valencia,ELA,56,*
2024,89827,Ombudsman - Charter Valencia,Math,61,*
2024,1001731,Ombudsman Online Academy,ELA,30,*
2024,1001731,Ombudsman Online Academy,Math,31,*
2024,5530,Intelli-School - Metro Center,ELA,13,*
2024,5530,Intelli-School - Metro Center,Math,14,*
2024,90208,Intelli-School Glendale,ELA,16,*
2024,90208,Intelli-School Glendale,Math,16,*
2024,1001762,PAS Charter Online,ELA,*,*
2024,1001762,PAS Charter Online,Math,*,*
2024,79579,Pan-American Charter School,ELA,71,23
2024,79579,Pan-American Charter School,Math,73,*
2024,5071,Roadrunner School,ELA,*,*
2024,5071,Roadrunner School,Math,*,*
2024,5105,Paradise Valley High School,ELA,488,53
2024,5105,Paradise Valley High School,Math,509,45
2024,5106,Horizon High School,ELA,466,66
2024,5106,Horizon High School,Math,473,55
2024,5107,North Canyon High School,ELA,350,26
2024,5107,North Canyon High School,Math,369,15
2024,5108,Shadow Mountain High School,ELA,*,53
2024,5108,Shadow Mountain High School,Math,*,41
2024,79268,Pinnacle High School,ELA,579,66
2024,79268,Pinnacle High School,Math,583,62
2024,90782,pvONLINE,ELA,32,41
2024,90782,pvONLINE,Math,33,*
2024,92611,Sweetwater Community School,ELA,94,17
2024,92611,Sweetwater Community School,Math,102,*
2024,89828,Paradise Honors High School,ELA,245,56
2024,89828,Paradise Honors High School,Math,245,45
2024,850102,Pathways in Education,ELA,31,*
2024,850102,Pathways in Education,Math,31,*
2024,1002018,Paul Revere Academy,ELA,*,*
2024,1002018,Paul Revere Academy,Math,*,*
2024,5013,Peoria High School,ELA,*,28
2024,5013,Peoria High School,Math,*,26
2024,5014,Cactus High School,ELA,224,36
2024,5014,Cactus High School,Math,226,33
2024,5015,Ironwood High School,ELA,*,42
2024,5015,Ironwood High School,Math,*,33
2024,5016,Centennial High School,ELA,450,48
2024,5016,Centennial High School,Math,458,43
2024,5017,Sunrise Mountain High School,ELA,473,57
2024,5017,Sunrise Mountain High School,Math,480,49
2024,6231,Peoria Flex Academy,ELA,35,*
2024,6231,Peoria Flex Academy,Math,35,*
2024,81207,Peoria eCampus,ELA,22,*
2024,81207,Peoria eCampus,Math,22,*
2024,85835,Raymond S. Kellis,ELA,*,30
2024,85835,Raymond S. Kellis,Math,*,21
2024,87520,Liberty High School,ELA,*,53
2024,87520,Liberty High School,Math,*,45
2024,10814,"Learning Institute, The",ELA,15,*
2024,10814,"Learning Institute, The",Math,16,*
2024,5436,Alhambra High School,ELA,430,9
2024,5436,Alhambra High School,Math,468,7
2024,5437,Trevor Browne High School,ELA,586,15
2024,5437,Trevor Browne High School,Math,622,11
2024,5438,Camelback High School,ELA,463,18
2024,5438,Camelback High School,Math,482,10
2024,5439,Central High School,ELA,397,15
2024,5439,Central High School,Math,416,9
2024,5440,Carl Hayden High School,ELA,433,12
2024,5440,Carl Hayden High School,Math,467,7
2024,5441,Maryvale High School,ELA,545,15
2024,5441,Maryvale High School,Math,570,8
2024,5442,North High School,ELA,388,18
2024,5442,North High School,Math,412,11
2024,5443,South Mountain High School,ELA,411,12
2024,5443,South Mountain High School,Math,423,7
2024,6248,Metro Tech High School,ELA,509,28
2024,6248,Metro Tech High School,Math,519,20
2024,6249,Bostrom Alternative Center,ELA,104,*
2024,6249,Bostrom Alternative Center,Math,124,*
2024,78847,Cesar Chavez High School,ELA,530,17
2024,78847,Cesar Chavez High School,Math,544,13
2024,79617,Linda Abril Educational Academy,ELA,39,*
2024,79617,Linda Abril Educational Academy,Math,39,*
2024,88407,Phoenix Union Bioscience High School,ELA,90,82
2024,88407,Phoenix Union Bioscience High School,Math,90,75
2024,89571,Betty Fairfax High School,ELA,409,26
2024,89571,Betty Fairfax High School,Math,424,20
2024,89778,Franklin Police and Fire High School,ELA,57,37
2024,89778,Franklin Police and Fire High School,Math,57,26
2024,128903,Phoenix Union-Wilson College Preparatory,ELA,47,27
2024,128903,Phoenix Union-Wilson College Preparatory,Math,48,23
2024,221992,Phoenix Coding Academy,ELA,50,58
2024,221992,Phoenix Coding Academy,Math,50,44
2024,875776,Phoenix Digital Academy,ELA,253,11
2024,875776,Phoenix Digital Academy,Math,256,5
2024,1001158,PXU City,ELA,29,*
2024,1001158,PXU City,Math,29,*
2024,87335,Pillar Academy of Business & Finance,ELA,*,*
2024,87335,Pillar Academy of Business & Finance,Math,*,*
2024,5463,Pinnacle High School - Tempe,ELA,*,*
2024,5463,Pinnacle High School - Tempe,Math,*,*
2024,81180,Pinnacle Online High School,ELA,23,*
2024,81180,Pinnacle Online High School,Math,25,*
2024,289884,Pinnacle Online - WMCB,ELA,*,*
2024,289884,Pinnacle Online - WMCB,Math,*,*
2024,79570,Premier Charter High School,ELA,48,*
2024,79570,Premier Charter High School,Math,49,*
2024,1002031,Premier Prep Online Academy,ELA,30,*
2024,1002031,Premier Prep Online Academy,Math,*,*
2024,5141,Queen Creek High School,ELA,529,59
2024,5141,Queen Creek High School,Math,536,56
2024,92628,Queen Creek Virtual Academy,ELA,81,22
2024,92628,Queen Creek Virtual Academy,Math,81,15
2024,1000117,Eastmark High School,ELA,247,62
2024,1000117,Eastmark High School,Math,249,52
2024,1001882,Crismon High School,ELA,135,48
2024,1001882,Crismon High School,Math,136,32
2024,5467,"Ridgeline Academy, Inc.",ELA,65,66
2024,5467,"Ridgeline Academy, Inc.",Math,65,45
2024,79952,Intelli-School,ELA,*,*
2024,79952,Intelli-School,Math,11,*
2024,1001760,SC Jensen Online,ELA,*,*
2024,1001760,SC Jensen Online,Math,*,*
2024,85819,Tonopah Valley High School,ELA,202,23
2024,85819,Tonopah Valley High School,Math,205,15
2024,90159,Salt River Accelerated Learning Academy,ELA,13,*
2024,90159,Salt River Accelerated Learning Academy,Math,13,*
2024,89799,San Tan Charter School,ELA,58,50
2024,89799,San Tan Charter School,Math,58,45
2024,89757,Great Hearts Academies - Scottsdale Prep,ELA,88,92
2024,89757,Great Hearts Academies - Scottsdale Prep,Math,88,90
2024,5066,Arcadia High School,ELA,369,62
2024,5066,Arcadia High School,Math,373,49
2024,5067,Coronado High School,ELA,167,26
2024,5067,Coronado High School,Math,172,17
2024,5068,Saguaro High School,ELA,327,52
2024,5068,Saguaro High School,Math,329,48
2024,5069,Chaparral High School,ELA,458,70
2024,5069,Chaparral High School,Math,458,61
2024,5070,Desert Mountain High School,ELA,439,76
2024,5070,Desert Mountain High School,Math,444,67
2024,91286,Scottsdale Online Learning,ELA,*,*
2024,91286,Scottsdale Online Learning,Math,*,*
2024,89941,Skyline D5,ELA,34,*
2024,89941,Skyline D5,Math,35,*
2024,79092,Skyline Prep High School,ELA,27,*
2024,79092,Skyline Prep High School,Math,27,*
2024,92044,Southwest Leadership Academy,ELA,38,*
2024,92044,Southwest Leadership Academy,Math,39,*
2024,5549,Tempe Preparatory Academy,ELA,54,83
2024,5549,Tempe Preparatory Academy,Math,54,71
2024,5444,Tempe High School,ELA,314,27
2024,5444,Tempe High School,Math,321,22
2024,5445,Mcclintock High School,ELA,382,47
2024,5445,Mcclintock High School,Math,385,34
2024,5446,Marcos De Niza High School,ELA,299,38
2024,5446,Marcos De Niza High School,Math,303,28
2024,5447,Corona Del Sol High School,ELA,597,64
2024,5447,Corona Del Sol High School,Math,601,54
2024,5448,Mountain Pointe High School,ELA,368,37
2024,5448,Mountain Pointe High School,Math,372,27
2024,5449,Desert Vista High School,ELA,696,66
2024,5449,Desert Vista High School,Math,703,53
2024,87990,TAPBI,ELA,770,40
2024,87990,TAPBI,Math,779,29
2024,91825,Odyssey Institute for Advanced and International Studies,ELA,184,58
2024,91825,Odyssey Institute for Advanced and International Studies,Math,184,35
2024,1001431,Paideia Liberal Arts Academy,ELA,*,*
2024,1001431,Paideia Liberal Arts Academy,Math,*,*
2024,1000047,Think Through Academy,ELA,*,*
2024,1000047,Think Through Academy,Math,11,*
2024,79117,Thrivepoint High School at Union Hills,ELA,17,*
2024,79117,Thrivepoint High School at Union Hills,Math,20,*
2024,81143,ThrivePoint High School at Surprise,ELA,72,*
2024,81143,ThrivePoint High School at Surprise,Math,73,*
2024,90075,ThrivePoint High School at Metro,ELA,47,*
2024,90075,ThrivePoint High School at Metro,Math,51,*
2024,90389,ThrivePoint High School at Grovers,ELA,11,*
2024,90389,ThrivePoint High School at Grovers,Math,13,*
2024,90768,ThrivePoint High School at Buckeye,ELA,20,*
2024,90768,ThrivePoint High School at Buckeye,Math,21,*
2024,90815,ThrivePoint Online High School,ELA,78,23
2024,90815,ThrivePoint Online High School,Math,81,*
2024,91199,ThrivePoint High School at Avondale,ELA,28,*
2024,91199,ThrivePoint High School at Avondale,Math,34,*
2024,5452,Tolleson Union High School,ELA,531,18
2024,5452,Tolleson Union High School,Math,552,17
2024,5453,Westview High School,ELA,334,25
2024,5453,Westview High School,Math,344,18
2024,80051,La Joya Community High School,ELA,490,20
2024,80051,La Joya Community High School,Math,508,24
2024,85810,Copper Canyon High School,ELA,514,23
2024,85810,Copper Canyon High School,Math,529,17
2024,89908,Sierra Linda High School,ELA,411,17
2024,89908,Sierra Linda High School,Math,427,9
2024,90085,West Point High School,ELA,764,33
2024,90085,West Point High School,Math,775,31
2024,90551,University High School,ELA,79,91
2024,90551,University High School,Math,80,82
2024,91156,Great Hearts Academies - Trivium Prep,ELA,72,78
2024,91156,Great Hearts Academies - Trivium Prep,Math,72,55
2024,79958,Desert Marigold School,ELA,11,*
2024,79958,Desert Marigold School,Math,11,*
2024,1000304,Valor Preparatory Academy,ELA,21,*
2024,1000304,Valor Preparatory Academy,Math,21,*
2024,80994,Great Hearts Academies - Veritas Prep,ELA,73,71
2024,80994,Great Hearts Academies - Veritas Prep,Math,73,64
2024,92619,Western School of Science and Technology,ELA,79,14
2024,92619,Western School of Science and Technology,Math,84,*
2024,4987,Wickenburg High School,ELA,107,33
2024,4987,Wickenburg High School,Math,115,20
2024,91264,Wickenburg Virtual Academy,ELA,18,*
2024,91264,Wickenburg Virtual Academy,Math,19,*
2024,85541,Academy of Building Industries,ELA,28,*
2024,85541,Academy of Building Industries,Math,29,*
2024,5567,El Capitan Public School,ELA,*,*
2024,5567,El Capitan Public School,Math,*,*
2024,5592,Mohave High School,ELA,223,29
2024,5592,Mohave High School,Math,230,12
2024,5593,River Valley High School,ELA,99,14
2024,5593,River Valley High School,Math,107,12
2024,90858,CRUHSD Academy,ELA,34,*
2024,90858,CRUHSD Academy,Math,34,*
2024,79373,Kingman Academy of Learning - High School,ELA,82,44
2024,79373,Kingman Academy of Learning - High School,Math,82,20
2024,5595,Kingman High School,ELA,175,26
2024,5595,Kingman High School,Math,194,12
2024,91772,Lee Williams High School,ELA,227,42
2024,91772,Lee Williams High School,Math,231,26
2024,1001750,Kingman Online Learning Academy (KOLA) High School,ELA,60,*
2024,1001750,Kingman Online Learning Academy (KOLA) High School,Math,63,*
2024,5565,Lake Havasu High School,ELA,350,43
2024,5565,Lake Havasu High School,Math,367,38
2024,85839,Havasuonline,ELA,109,23
2024,85839,Havasuonline,Math,112,*
2024,85821,Beaver Dam High School,ELA,20,*
2024,85821,Beaver Dam High School,Math,22,*
2024,79510,Mohave Accelerated Learning Center,ELA,67,49
2024,79510,Mohave Accelerated Learning Center,Math,67,45
2024,79287,Music Mountain Jr./Sr. High School,ELA,*,*
2024,79287,Music Mountain Jr./Sr. High School,Math,*,*
2024,78857,Telesis Preparatory Academy,ELA,*,*
2024,78857,Telesis Preparatory Academy,Math,*,*
2024,5648,Blue Ridge High School,ELA,152,34
2024,5648,Blue Ridge High School,Math,155,31
2024,5652,Northern AZ Academy for Career Dev. - Taylor,ELA,*,*
2024,5652,Northern AZ Academy for Career Dev. - Taylor,Math,*,*
2024,5625,Mogollon High School,ELA,41,44
2024,5625,Mogollon High School,Math,41,27
2024,5610,Holbrook High School,ELA,146,27
2024,5610,Holbrook High School,Math,148,17
2024,5606,Joseph City High School,ELA,31,48
2024,5606,Joseph City High School,Math,31,*
2024,5644,Monument Valley High School,ELA,148,10
2024,5644,Monument Valley High School,Math,150,8
2024,7654,Navajo County Instruction for Success (NCIS),ELA,*,*
2024,7654,Navajo County Instruction for Success (NCIS),Math,*,*
2024,5613,Pinon High School,ELA,87,*
2024,5613,Pinon High School,Math,90,*
2024,5653,Shonto Preparatory Technology High School,ELA,13,*
2024,5653,Shonto Preparatory Technology High School,Math,13,*
2024,5632,Show Low High School,ELA,*,43
2024,5632,Show Low High School,Math,*,30
2024,79646,White Mountain Institute,ELA,22,*
2024,79646,White Mountain Institute,Math,22,*
2024,91203,WMI ON LINE,ELA,*,*
2024,91203,WMI ON LINE,Math,*,*
2024,5618,Snowflake High School,ELA,213,53
2024,5618,Snowflake High School,Math,216,43
2024,5637,Alchesay High School,ELA,149,*
2024,5637,Alchesay High School,Math,168,*
2024,5604,Winslow High School,ELA,128,20
2024,5604,Winslow High School,Math,131,18
2024,78898,Academy of Tucson High School,ELA,35,57
2024,78898,Academy of Tucson High School,Math,35,34
2024,6292,Ajo High School,ELA,29,*
2024,6292,Ajo High School,Math,30,*
2024,80996,Alta Vista High School,ELA,101,16
2024,80996,Alta Vista High School,Math,103,14
2024,5808,Canyon Del Oro High School,ELA,388,58
2024,5808,Canyon Del Oro High School,Math,392,56
2024,6055,Amphitheater High School,ELA,231,15
2024,6055,Amphitheater High School,Math,241,9
2024,79378,Ironwood Ridge High School,ELA,367,45
2024,79378,Ironwood Ridge High School,Math,368,41
2024,91755,Amphi Academy Online,ELA,42,33
2024,91755,Amphi Academy Online,Math,42,*
2024,78941,ASDB - Tucson Campus,ELA,11,*
2024,78941,ASDB - Tucson Campus,Math,13,*
2024,91766,BASIS Tucson North,ELA,65,98
2024,91766,BASIS Tucson North,Math,65,*
2024,5847,Baboquivari High School,ELA,40,*
2024,5847,Baboquivari High School,Math,41,*
2024,90822,Alternative High School (Indian Oasis High School),ELA,*,*
2024,90822,Alternative High School (Indian Oasis High School),Math,11,*
2024,89872,Sky Islands,ELA,17,*
2024,89872,Sky Islands,Math,20,*
2024,85451,City High School,ELA,36,42
2024,85451,City High School,Math,36,*
2024,87412,Envision High School,ELA,27,*
2024,87412,Envision High School,Math,29,*
2024,80033,Toltecali High School,ELA,18,*
2024,80033,Toltecali High School,Math,23,*
2024,81030,Canyon Rose Academy,ELA,52,*
2024,81030,Canyon Rose Academy,Math,54,*
2024,605648,Canyon Rose Academy-East,ELA,*,*
2024,605648,Canyon Rose Academy-East,Math,12,*
2024,5839,Catalina Foothills High School,ELA,467,72
2024,5839,Catalina Foothills High School,Math,467,55
2024,1001672,Colearn Academy Arizona,ELA,*,*
2024,1001672,Colearn Academy Arizona,Math,11,*
2024,79468,Compass High School,ELA,60,*
2024,79468,Compass High School,Math,69,*
2024,79127,Sonoran Science Academy - Tucson,ELA,43,44
2024,79127,Sonoran Science Academy - Tucson,Math,44,48
2024,80974,Sonoran Science Academy - Phoenix,ELA,22,*
2024,80974,Sonoran Science Academy - Phoenix,Math,24,*
2024,90285,Sonoran Science Academy - Davis Monthan,ELA,25,52
2024,90285,Sonoran Science Academy - Davis Monthan,Math,26,*
2024,79442,Desert Rose Academy Charter School,ELA,38,*
2024,79442,Desert Rose Academy Charter School,Math,39,*
2024,1001926,Desert Sage High School,ELA,13,*
2024,1001926,Desert Sage High School,Math,14,*
2024,78836,Eastpointe High School,ELA,65,*
2024,78836,Eastpointe High School,Math,69,*
2024,5860,Edge High School - Himmel Park,ELA,18,*
2024,5860,Edge High School - Himmel Park,Math,18,*
2024,80928,EDGE High School - Northwest,ELA,16,*
2024,80928,EDGE High School - Northwest,Math,17,*
2024,5791,Flowing Wells High School,ELA,363,35
2024,5791,Flowing Wells High School,Math,371,31
2024,6054,Sentinel Peak High School,ELA,29,*
2024,6054,Sentinel Peak High School,Math,30,*
2024,91832,Flowing Wells Digital Campus,ELA,25,*
2024,91832,Flowing Wells Digital Campus,Math,25,*
2024,5872,Ha:san Preparatory & Leadership School,ELA,18,*
2024,5872,Ha:san Preparatory & Leadership School,Math,18,*
2024,6350,Skyview High School,ELA,41,*
2024,6350,Skyview High School,Math,43,*
2024,5781,Marana High School,ELA,512,42
2024,5781,Marana High School,Math,533,33
2024,5782,Mountain View High School,ELA,431,39
2024,5782,Mountain View High School,Math,435,34
2024,6279,MCAT High School,ELA,58,*
2024,6279,MCAT High School,Math,68,*
2024,87083,Marana Distance Learning,ELA,*,*
2024,87083,Marana Distance Learning,Math,*,*
2024,10885,Mountain Rose Academy,ELA,51,*
2024,10885,Mountain Rose Academy,Math,52,*
2024,79899,Nosotros Academy,ELA,16,*
2024,79899,Nosotros Academy,Math,16,*
2024,1001732,Online School of Arizona,ELA,*,*
2024,1001732,Online School of Arizona,Math,*,*
2024,6057,Pima Vocational High School,ELA,*,*
2024,6057,Pima Vocational High School,Math,*,*
2024,1001696,Pima County Schools Superintendent's Diploma Program,ELA,116,12
2024,1001696,Pima County Schools Superintendent's Diploma Program,Math,120,*
2024,90907,Arizona Collegiate High School,ELA,44,*
2024,90907,Arizona Collegiate High School,Math,47,*
2024,79960,"Pima Partnership School, The",ELA,17,*
2024,79960,"Pima Partnership School, The",Math,18,*
2024,90998,Pima Rose Academy,ELA,111,*
2024,90998,Pima Rose Academy,Math,120,*
2024,5873,PPEP TEC - Celestino Fernandez Learning Center,ELA,20,*
2024,5873,PPEP TEC - Celestino Fernandez Learning Center,Math,22,*
2024,5876,PPEP TEC - Alice S. Paul Learning Center,ELA,17,*
2024,5876,PPEP TEC - Alice S. Paul Learning Center,Math,21,*
2024,5877,PPEP TEC - Raul H. Castro Learning Center,ELA,37,*
2024,5877,PPEP TEC - Raul H. Castro Learning Center,Math,42,*
2024,5878,PPEP TEC - Cesar Chavez Learning Center,ELA,32,*
2024,5878,PPEP TEC - Cesar Chavez Learning Center,Math,38,*
2024,5879,PPEP TEC - Jose Yepez Learning Center,ELA,27,*
2024,5879,PPEP TEC - Jose Yepez Learning Center,Math,31,*
2024,5880,PPEP TEC - Colin L. Powell Learning Center,ELA,29,*
2024,5880,PPEP TEC - Colin L. Powell Learning Center,Math,29,*
2024,79705,Arizona Virtual Academy,ELA,274,32
2024,79705,Arizona Virtual Academy,Math,285,16
2024,91830,Arizona Insight Academy,ELA,222,19
2024,91830,Arizona Insight Academy,Math,230,9
2024,5865,Presidio School,ELA,14,*
2024,5865,Presidio School,Math,14,*
2024,5843,Sahuarita High School,ELA,280,38
2024,5843,Sahuarita High School,Math,285,25
2024,90824,Walden Grove High School,ELA,290,38
2024,90824,Walden Grove High School,Math,299,34
2024,1001695,Sahuarita Digital Pathways Academy,ELA,24,*
2024,1001695,Sahuarita Digital Pathways Academy,Math,26,*
2024,79028,Southern Arizona Community Academy,ELA,*,*
2024,79028,Southern Arizona Community Academy,Math,*,*
2024,92518,SACA Online,ELA,*,*
2024,92518,SACA Online,Math,*,*
2024,79091,Southgate Academy,ELA,16,*
2024,79091,Southgate Academy,Math,19,*
2024,92497,Las Puertas Community School,ELA,*,*
2024,92497,Las Puertas Community School,Math,*,*
2024,5826,Desert View High School,ELA,458,17
2024,5826,Desert View High School,Math,474,9
2024,5827,Sunnyside High School,ELA,478,16
2024,5827,Sunnyside High School,Math,517,6
2024,6288,STAR Academic High School,ELA,44,*
2024,6288,STAR Academic High School,Math,54,*
2024,87466,Tanque Verde High School,ELA,162,71
2024,87466,Tanque Verde High School,Math,162,49
2024,79980,Tucson International Academy,ELA,*,*
2024,79980,Tucson International Academy,Math,*,*
2024,84297,Tucson International Academy Midvale,ELA,*,*
2024,84297,Tucson International Academy Midvale,Math,*,*
2024,90044,TIA East,ELA,*,*
2024,90044,TIA East,Math,*,*
2024,90045,TIA West,ELA,14,*
2024,90045,TIA West,Math,15,*
